rto,Maker,state,rto_number,district,BIO-CNG/BIO-GAS,BIO-DIESEL(B100),BIO-METHANE,CNG ONLY,DIESEL,DIESEL/HYBRID,DI-METHYL ETHER,DUAL DIESEL/BIO CNG,DUAL DIESEL/CNG,DUAL DIESEL/LNG,ELECTRIC(BOV),ETHANOL(E100),FLEX-FUEL(BIO-DIESEL),FLEX-FUEL(ETHANOL),FUEL CELL HYDROGEN,HCNG,HYDROGEN(ICE),LNG,LPG ONLY,METHANOL,NOT APPLICABLE,PETROL,PETROL/CNG,PETROL(E20),PETROL(E20)/CNG,PETROL(E20)/HYBRID,PETROL(E20)/HYBRID/CNG,PETROL(E20)/LPG,PETROL/HYBRID,PETROL/HYBRID/CNG,PETROL/LPG,PETROL/METHANOL,PLUG-IN HYBRID EV,PURE EV,SOLAR,STRONG HYBRID EV,TOTAL
TENKASI RTO,TATA MOTORS LTD,Tamil Nadu,TN76,Madurai AO,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
TENKASI RTO,TATA MOTORS PASSENGER VEHICLES LTD,Tamil Nadu,TN76,Madurai AO,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,16
TENKASI RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Tamil Nadu,TN76,Madurai AO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,2,0,0,0,0,0,0,5,16
THALASSERY SRTO,HONDA CARS INDIA LTD,Kerala,KL58,Kannur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
THALASSERY SRTO,HYUNDAI MOTOR INDIA LTD,Kerala,KL58,Kannur,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,36
THALASSERY SRTO,JSW MG MOTOR INDIA PVT LTD,Kerala,KL58,Kannur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
THALASSERY SRTO,KIA INDIA PRIVATE LIMITED,Kerala,KL58,Kannur,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,20
THALASSERY SRTO,MAHINDRA & MAHINDRA LIMITED,Kerala,KL58,Kannur,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,23
THALASSERY SRTO,MARUTI SUZUKI INDIA LTD,Kerala,KL58,Kannur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,181,3,20,0,0,1,0,0,0,0,3,0,0,209
THALASSERY SRTO,NISSAN MOTOR INDIA PVT LTD,Kerala,KL58,Kannur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
THALASSERY SRTO,RENAULT INDIA PVT LTD,Kerala,KL58,Kannur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6
THALASSERY SRTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Kerala,KL58,Kannur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,14
THALASSERY SRTO,TATA MOTORS PASSENGER VEHICLES LTD,Kerala,KL58,Kannur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,24
THALASSERY SRTO,TATA PASSENGER ELECTRIC MOBILITY LTD,Kerala,KL58,Kannur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11
THALASSERY SRTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Kerala,KL58,Kannur,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,7,0,0,0,0,0,0,6,26
THALIPARAMBA SRTO,HONDA CARS INDIA LTD,Kerala,KL59,Kannur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
THALIPARAMBA SRTO,HYUNDAI MOTOR INDIA LTD,Kerala,KL59,Kannur,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,22
THALIPARAMBA SRTO,JSW MG MOTOR INDIA PVT LTD,Kerala,KL59,Kannur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
THALIPARAMBA SRTO,KIA INDIA PRIVATE LIMITED,Kerala,KL59,Kannur,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13
THALIPARAMBA SRTO,MAHINDRA & MAHINDRA LIMITED,Kerala,KL59,Kannur,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16
THALIPARAMBA SRTO,MAHINDRA ELECTRIC AUTOMOBILE LTD,Kerala,KL59,Kannur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
THALIPARAMBA SRTO,MARUTI SUZUKI INDIA LTD,Kerala,KL59,Kannur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,11,22,0,0,0,0,0,0,0,3,0,0,142
THALIPARAMBA SRTO,NISSAN MOTOR INDIA PVT LTD,Kerala,KL59,Kannur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
THALIPARAMBA SRTO,RENAULT INDIA PVT LTD,Kerala,KL59,Kannur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6
THALIPARAMBA SRTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Kerala,KL59,Kannur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5
THALIPARAMBA SRTO,STELLANTIS AUTOMOBILES INDIA PVT LTD,Kerala,KL59,Kannur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
THALIPARAMBA SRTO,TATA MOTORS PASSENGER VEHICLES LTD,Kerala,KL59,Kannur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13
THALIPARAMBA SRTO,TATA PASSENGER ELECTRIC MOBILITY LTD,Kerala,KL59,Kannur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13
THALIPARAMBA SRTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Kerala,KL59,Kannur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,6,0,0,0,0,0,0,3,21
THALIPARAMBA SRTO,VINFAST AUTO INDIA PVT LTD,Kerala,KL59,Kannur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
THANJAVUR RTO,HONDA CARS INDIA LTD,Tamil Nadu,TN49,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
THANJAVUR RTO,HYUNDAI MOTOR INDIA LTD,Tamil Nadu,TN49,Thanjavur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,4,0,0,0,0,0,0,0,0,0,0,0,53
THANJAVUR RTO,JSW MG MOTOR INDIA PVT LTD,Tamil Nadu,TN49,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
THANJAVUR RTO,KIA INDIA PRIVATE LIMITED,Tamil Nadu,TN49,Thanjavur,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10
THANJAVUR RTO,MAHINDRA & MAHINDRA LIMITED,Tamil Nadu,TN49,Thanjavur,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,26
THANJAVUR RTO,MAHINDRA ELECTRIC AUTOMOBILE LTD,Tamil Nadu,TN49,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
THANJAVUR RTO,MARUTI SUZUKI INDIA LTD,Tamil Nadu,TN49,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,21,26,0,0,0,0,0,0,0,1,0,0,94
THANJAVUR RTO,RENAULT INDIA PVT LTD,Tamil Nadu,TN49,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11
THANJAVUR RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Tamil Nadu,TN49,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
THANJAVUR RTO,TATA MOTORS LTD,Tamil Nadu,TN49,Thanjavur,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
THANJAVUR RTO,TATA MOTORS PASSENGER VEHICLES LTD,Tamil Nadu,TN49,Thanjavur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,2,0,0,0,0,0,0,0,0,0,0,0,46
THANJAVUR RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,Tamil Nadu,TN49,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
THANJAVUR RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Tamil Nadu,TN49,Thanjavur,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0,0,6,0,0,0,0,0,0,5,38
THENI RTO,HONDA CARS INDIA LTD,Tamil Nadu,TN60,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
THENI RTO,HYUNDAI MOTOR INDIA LTD,Tamil Nadu,TN60,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,16
THENI RTO,JSW MG MOTOR INDIA PVT LTD,Tamil Nadu,TN60,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
THENI RTO,KIA INDIA PRIVATE LIMITED,Tamil Nadu,TN60,Madurai,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12
THENI RTO,MAHINDRA & MAHINDRA LIMITED,Tamil Nadu,TN60,Madurai,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
THENI RTO,MAHINDRA ELECTRIC AUTOMOBILE LTD,Tamil Nadu,TN60,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
THENI RTO,MARUTI SUZUKI INDIA LTD,Tamil Nadu,TN60,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,15,0,0,0,0,0,0,0,0,0,1,52
THENI RTO,NISSAN MOTOR INDIA PVT LTD,Tamil Nadu,TN60,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
THENI RTO,RENAULT INDIA PVT LTD,Tamil Nadu,TN60,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
THENI RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Tamil Nadu,TN60,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
THENI RTO,TATA MOTORS LTD,Tamil Nadu,TN60,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
THENI RTO,TATA MOTORS PASSENGER VEHICLES LTD,Tamil Nadu,TN60,Madurai,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,25
THENI RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,Tamil Nadu,TN60,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
THENI RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Tamil Nadu,TN60,Madurai,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,5,17
THIRUBUVANAI(VILLIANUR),HONDA CARS INDIA LTD,Puducherry,PY51,Pondicherry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
THIRUBUVANAI(VILLIANUR),HYUNDAI MOTOR INDIA LTD,Puducherry,PY51,Pondicherry,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,16
THIRUBUVANAI(VILLIANUR),JSW MG MOTOR INDIA PVT LTD,Puducherry,PY51,Pondicherry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
THIRUBUVANAI(VILLIANUR),KIA INDIA PRIVATE LIMITED,Puducherry,PY51,Pondicherry,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,25
THIRUBUVANAI(VILLIANUR),MAHINDRA & MAHINDRA LIMITED,Puducherry,PY51,Pondicherry,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,37
THIRUBUVANAI(VILLIANUR),MAHINDRA ELECTRIC AUTOMOBILE LTD,Puducherry,PY51,Pondicherry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
THIRUBUVANAI(VILLIANUR),MARUTI SUZUKI INDIA LTD,Puducherry,PY51,Pondicherry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,6,20,0,0,0,0,0,0,0,0,0,1,88
THIRUBUVANAI(VILLIANUR),NISSAN MOTOR INDIA PVT LTD,Puducherry,PY51,Pondicherry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10
THIRUBUVANAI(VILLIANUR),RENAULT INDIA PVT LTD,Puducherry,PY51,Pondicherry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6
THIRUBUVANAI(VILLIANUR),SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Puducherry,PY51,Pondicherry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,19
THIRUBUVANAI(VILLIANUR),STELLANTIS AUTOMOBILES INDIA PVT LTD,Puducherry,PY51,Pondicherry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
THIRUBUVANAI(VILLIANUR),TATA MOTORS PASSENGER VEHICLES LTD,Puducherry,PY51,Pondicherry,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,26
THIRUBUVANAI(VILLIANUR),TATA PASSENGER ELECTRIC MOBILITY LTD,Puducherry,PY51,Pondicherry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
THIRUBUVANAI(VILLIANUR),TOYOTA KIRLOSKAR MOTOR PVT LTD,Puducherry,PY51,Pondicherry,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,0,0,2,0,0,0,0,0,0,5,25
THIRUCHENDUR RTO,HONDA CARS INDIA LTD,Tamil Nadu,TN606,Madurai AO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
THIRUCHENDUR RTO,HYUNDAI MOTOR INDIA LTD,Tamil Nadu,TN606,Madurai AO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,16
THIRUCHENDUR RTO,KIA INDIA PRIVATE LIMITED,Tamil Nadu,TN606,Madurai AO,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,13
THIRUCHENDUR RTO,MAHINDRA & MAHINDRA LIMITED,Tamil Nadu,TN606,Madurai AO,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
THIRUCHENDUR RTO,MARUTI SUZUKI INDIA LTD,Tamil Nadu,TN606,Madurai AO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,11,7,0,0,0,0,0,0,0,0,0,0,51
THIRUCHENDUR RTO,NISSAN MOTOR INDIA PVT LTD,Tamil Nadu,TN606,Madurai AO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
THIRUCHENDUR RTO,RENAULT INDIA PVT LTD,Tamil Nadu,TN606,Madurai AO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
THIRUCHENDUR RTO,TATA MOTORS PASSENGER VEHICLES LTD,Tamil Nadu,TN606,Madurai AO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6
THIRUCHENDUR RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,Tamil Nadu,TN606,Madurai AO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
THIRUCHENDUR RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Tamil Nadu,TN606,Madurai AO,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,8
THIRUKALUKUNTRAM UO,HONDA CARS INDIA LTD,Tamil Nadu,TN639,Chennai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
THIRUKALUKUNTRAM UO,HYUNDAI MOTOR INDIA LTD,Tamil Nadu,TN639,Chennai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6
THIRUKALUKUNTRAM UO,KIA INDIA PRIVATE LIMITED,Tamil Nadu,TN639,Chennai,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,5
THIRUKALUKUNTRAM UO,MAHINDRA & MAHINDRA LIMITED,Tamil Nadu,TN639,Chennai,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
THIRUKALUKUNTRAM UO,MARUTI SUZUKI INDIA LTD,Tamil Nadu,TN639,Chennai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,1,0,0,0,0,0,0,0,1,0,0,29
THIRUKALUKUNTRAM UO,NISSAN MOTOR INDIA PVT LTD,Tamil Nadu,TN639,Chennai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
THIRUKALUKUNTRAM UO,TATA MOTORS PASSENGER VEHICLES LTD,Tamil Nadu,TN639,Chennai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10
THIRUKALUKUNTRAM UO,TATA PASSENGER ELECTRIC MOBILITY LTD,Tamil Nadu,TN639,Chennai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
THIRUKALUKUNTRAM UO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Tamil Nadu,TN639,Chennai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,6
THIRUMANGALAM  UO,HONDA CARS INDIA LTD,Tamil Nadu,TN598,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
THIRUMANGALAM  UO,HYUNDAI MOTOR INDIA LTD,Tamil Nadu,TN598,Madurai,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,13
THIRUMANGALAM  UO,KIA INDIA PRIVATE LIMITED,Tamil Nadu,TN598,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10
THIRUMANGALAM  UO,MAHINDRA & MAHINDRA LIMITED,Tamil Nadu,TN598,Madurai,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
THIRUMANGALAM  UO,MARUTI SUZUKI INDIA LTD,Tamil Nadu,TN598,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,8,0,0,0,0,0,0,0,1,0,0,41
THIRUMANGALAM  UO,RENAULT INDIA PVT LTD,Tamil Nadu,TN598,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
THIRUMANGALAM  UO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Tamil Nadu,TN598,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
THIRUMANGALAM  UO,TATA MOTORS LTD,Tamil Nadu,TN598,Madurai,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
THIRUMANGALAM  UO,TATA MOTORS PASSENGER VEHICLES LTD,Tamil Nadu,TN598,Madurai,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,14
THIRUMANGALAM  UO,TATA PASSENGER ELECTRIC MOBILITY LTD,Tamil Nadu,TN598,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
THIRUMANGALAM  UO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Tamil Nadu,TN598,Madurai,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,1,0,0,0,0,0,0,2,10
THIRUMANGALAM  UO,VINFAST AUTO INDIA PVT LTD,Tamil Nadu,TN598,Madurai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
THIRUPATTUR RTO,HYUNDAI MOTOR INDIA LTD,Tamil Nadu,TN624,Vellore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
THIRUPATTUR RTO,JSW MG MOTOR INDIA PVT LTD,Tamil Nadu,TN624,Vellore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
THIRUPATTUR RTO,KIA INDIA PRIVATE LIMITED,Tamil Nadu,TN624,Vellore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5
THIRUPATTUR RTO,MAHINDRA & MAHINDRA LIMITED,Tamil Nadu,TN624,Vellore,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
THIRUPATTUR RTO,MARUTI SUZUKI INDIA LTD,Tamil Nadu,TN624,Vellore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,6,0,0,0,0,0,0,0,0,0,0,33
